provincianombre,provincia,maxabs,minabs,brecha.sc,count.sc,municipio,zona,show
Asturias,33,42.2,32,10.2,10,Carreño,m33014
Sevilla,41,49.3,39.1,10.2,10,Bormujos,m41017
Barcelona,8,51.6,41.4,10.2,9,Piera,m8161
Cáceres,10,24.6,14.5,10.1,4,Malpartida de Cáceres,m10115
Murcia,30,29.3,19.2,10.1,5,Librilla,m30023
Santa Cruz de Tenerife,38,32.2,22.1,10.1,5,"Matanza de Acentejo, La",m38025
Pontevedra,36,34.5,24.4,10.1,5,Ponte Caldelas,m36043
"Coruña, A",15,35.1,25,10.1,5,"Pino, O",m15066
Navarra,31,38.8,28.7,10.1,11,Burlada/Burlata,m31060
Toledo,45,38.8,28.7,10.1,3,Casarrubios del Monte,m45041
Bizkaia,48,43.7,33.6,10.1,21,Leioa,m48054
Sevilla,41,48,37.9,10.1,5,Benacazón,m41015
"Balears, Illes",7,27.1,17.1,10,2,Sant Joan,m7049
Navarra,31,29.1,19.1,10,2,Caparroso,m31065
León,24,31.4,21.4,10,2,Benavides,m24015
Alicante,3,37.5,27.5,10,11,Sant Joan d'Alacant,m3119
Huelva,21,38,28,10,2,Jabugo,m21043
Madrid,28,39.1,29.1,10,4,San Martín de Valdeiglesias,m28133
"Balears, Illes",7,39.4,29.4,10,9,Sóller,m7061
Granada,18,40,30,10,10,Santa Fe,m18175
Madrid,28,40,30,10,8,"Escorial, El",m28054
Almería,4,28.2,18.3,9.9,11,Huércal-Overa,m4053
Pontevedra,36,28.4,18.5,9.9,5,Meaño,m36027
Alicante,3,31.3,21.4,9.9,11,Callosa de Segura,m3049
"Coruña, A",15,32.6,22.7,9.9,8,Ortigueira,m15061
Pontevedra,36,34,24.1,9.9,8,Tomiño,m36054
Sevilla,41,34.7,24.8,9.9,6,Paradas,m41071
Lleida,25,39.1,29.2,9.9,3,Vielha e Mijaran,m25243
Lugo,27,42.6,32.7,9.9,3,Abadín,m27001
Tarragona,43,51.5,41.6,9.9,2,Creixell,m43050
León,24,26.9,17.1,9.8,3,Camponaraya,m24034
Bizkaia,48,27.1,17.3,9.8,5,Zalla,m48096
Málaga,29,27.2,17.4,9.8,3,Arriate,m29020
Castellón/Castelló,12,28.1,18.3,9.8,3,Almenara,m12011
Valencia/Valéncia,46,29.8,20,9.8,9,Benifaió,m46060
Valencia/Valéncia,46,30.4,20.6,9.8,20,Xàtiva,m46145
Sevilla,41,32.8,23,9.8,7,Guillena,m41049
Navarra,31,33.4,23.6,9.8,3,Sangüesa/Zangoza,m31216
Sevilla,41,33.8,24,9.8,12,"Viso del Alcor, El",m41102
Valladolid,47,34.2,24.4,9.8,6,Tordesillas,m47165
Burgos,9,34.3,24.5,9.8,5,Medina de Pomar,m9209
Gipuzkoa,20,35.2,25.4,9.8,8,Azkoitia,m20017
Gipuzcoa,20,35.2,25.4,9.8,8,Azkoitia,m20017
Madrid,28,36.4,26.6,9.8,6,Velilla de San Antonio,m28167
Bizkaia,48,36.9,27.1,9.8,5,Abadiño,m48001
"Balears, Illes",7,49.4,39.6,9.8,6,Capdepera,m7014
Girona,17,54.1,44.3,9.8,5,Calonge,m17034
Málaga,29,26.9,17.2,9.7,3,Periana,m29079
Madrid,28,30.6,20.9,9.7,2,Robledo de Chavela,m28125
Alicante,3,33.8,24.1,9.7,7,Sax,m3123
Santa Cruz de Tenerife,38,34.5,24.8,9.7,6,"Sauzal, El",m38041
Valencia/Valéncia,46,35.3,25.6,9.7,13,Bétera,m46070
Palencia,34,37.8,28.1,9.7,5,Venta de Baños,m34023
Santa Cruz de Tenerife,38,40.5,30.8,9.7,15,Tacoronte,m38043
Asturias,33,40.8,31.1,9.7,12,Lena,m33033
Madrid,28,43.1,33.4,9.7,3,"Molar, El",m28086
Barcelona,8,44.7,35,9.7,4,Artés,m8010
Guadalajara,19,46.7,37,9.7,6,"Casar, El",m19071
Jaén,23,16.6,7,9.6,2,Montizón,m23062
"Coruña, A",15,28.2,18.6,9.6,6,Mazaricos,m15045
Castellón/Castelló,12,28.3,18.7,9.6,2,Cabanes,m12033
Valencia/Valéncia,46,30.2,20.6,9.6,7,Picanya,m46193
Lugo,27,30.5,20.9,9.6,5,Outeiro de Rei,m27039
Sevilla,41,31,21.4,9.6,5,Constantina,m41033
Sevilla,41,31.7,22.1,9.6,8,Pilas,m41075
Alicante,3,33.1,23.5,9.6,19,Ibi,m3079
Barcelona,8,38.1,28.5,9.6,2,Seva,m8269
Gipuzkoa,20,39.3,29.7,9.6,2,Zizurkil,m20028
Gipuzcoa,20,39.3,29.7,9.6,2,Zizurkil,m20028
Barcelona,8,40.8,31.2,9.6,4,Santa Maria de Palautordera,m8259
Pontevedra,36,42.4,32.8,9.6,18,Cangas,m36008
Barcelona,8,45.7,36.1,9.6,3,Balsareny,m8018
Girona,17,48.3,38.7,9.6,2,Santa Cristina d'Aro,m17181
Cantabria,39,27.2,17.7,9.5,6,Santa María de Cayón,m39074
Castellón/Castelló,12,32,22.5,9.5,8,"Alcora, l'",m12005
Murcia,30,32.2,22.7,9.5,13,Santomera,m30901
Castellón/Castelló,12,38.2,28.7,9.5,14,Benicarló,m12027
Segovia,40,40.7,31.2,9.5,4,"Espinar, El",m40076
Bizkaia,48,41,31.5,9.5,20,Durango,m48027
Granada,18,41.1,31.6,9.5,10,Albolote,m18003
Salamanca,37,41.6,32.1,9.5,4,Villamayor,m37354
"Rioja, La",26,42,32.5,9.5,5,Lardero,m26084
"Balears, Illes",7,43.8,34.3,9.5,18,Inca,m7027
Bizkaia,48,44.9,35.4,9.5,7,Ondarroa,m48073
Girona,17,53.5,44,9.5,11,Palafrugell,m17117
Córdoba,14,27.5,18.1,9.4,8,Castro del Río,m14019
Cáceres,10,33.8,24.4,9.4,3,Alcuéscar,m10010
Tarragona,43,35,25.6,9.4,2,Sant Jaume d'Enveja,m43902
Navarra,31,35.3,25.9,9.4,3,Castejón,m31070
Córdoba,14,35.6,26.2,9.4,7,Rute,m14058
Asturias,33,36,26.6,9.4,3,Coaña,m33018
Sevilla,41,36,26.6,9.4,7,Tocina,m41092
"Palmas, Las",35,39.6,30.2,9.4,12,Santa Brígida,m35021
Zaragoza,50,39.7,30.3,9.4,4,Alagón,m50008
Barcelona,8,45.5,36.1,9.4,14,"Masnou, El",m8118
Barcelona,8,46.8,37.4,9.4,8,Vallirana,m8295
Pontevedra,36,29.7,20.4,9.3,8,Silleda,m36052
Valencia/Valéncia,46,30.9,21.6,9.3,16,Carcaixent,m46083
Tarragona,43,36.2,26.9,9.3,3,Flix,m43060
"Coruña, A",15,36.6,27.3,9.3,9,Rianxo,m15072
Granada,18,36.7,27.4,9.3,6,Huéscar,m18098
Sevilla,41,41.4,32.1,9.3,13,Arahal,m41011
Barcelona,8,43.4,34.1,9.3,15,Vilassar de Mar,m8219
Granada,18,45.2,35.9,9.3,9,Ogíjares,m18145
Cantabria,39,26.5,17.3,9.2,2,Guriezo,m39030
Ourense,32,28.8,19.6,9.2,2,Vilamartín de Valdeorras,m32088
"Coruña, A",15,29.6,20.4,9.2,5,Negreira,m15056
"Rioja, La",26,30,20.8,9.2,6,Nájera,m26102
Murcia,30,30.8,21.6,9.2,7,Lorquí,m30025
Valencia/Valéncia,46,32.5,23.3,9.2,4,San Antonio de Benagéber,m46903
Valencia/Valéncia,46,33,23.8,9.2,9,Tavernes Blanques,m46237
Sevilla,41,33.2,24,9.2,2,Pruna,m41076
Córdoba,14,34.2,25,9.2,10,Aguilar de la Frontera,m14002
Sevilla,41,34.4,25.2,9.2,4,Villanueva del Ariscal,m41098
Madrid,28,34.8,25.6,9.2,2,Villaconejos,m28170
Madrid,28,37,27.8,9.2,4,Torres de la Alameda,m28154
"Coruña, A",15,39.2,30,9.2,9,Betanzos,m15009
Santa Cruz de Tenerife,38,43.4,34.2,9.2,12,Santa Cruz de la Palma,m38037
Granada,18,44.1,34.9,9.2,3,Órgiva,m18147
Barcelona,8,44.8,35.6,9.2,3,Teià,m8281
Ourense,32,29.3,20.2,9.1,2,Ramirás,m32068
"Coruña, A",15,30,20.9,9.1,7,Melide,m15046
Ourense,32,30.2,21.1,9.1,4,Celanova,m32024
Valencia/Valéncia,46,31.3,22.2,9.1,13,Alboraya,m46013
"Coruña, A",15,31.4,22.3,9.1,4,Rois,m15074
Santa Cruz de Tenerife,38,32.1,23,9.1,5,Villa de Mazo,m38053
Huelva,21,32.6,23.5,9.1,6,"Palma del Condado, La",m21054
Cádiz,11,37.3,28.2,9.1,6,Bornos,m11010
Gipuzkoa,20,38.9,29.8,9.1,9,Azpeitia,m20018
Gipuzcoa,20,38.9,29.8,9.1,9,Azpeitia,m20018
Santa Cruz de Tenerife,38,39.5,30.4,9.1,15,Güímar,m38020
Madrid,28,40.8,31.7,9.1,11,Mejorada del Campo,m28084
Granada,18,43.7,34.6,9.1,7,Peligros,m18153
Gipuzkoa,20,45.1,36,9.1,4,Lezo,m20053
Gipuzcoa,20,45.1,36,9.1,4,Lezo,m20053
Barcelona,8,46.1,37,9.1,11,Parets del Vallès,m8159
Ciudad Real,13,28.9,19.9,9,7,Almodóvar del Campo,m13015
Málaga,29,30.4,21.4,9,2,Casarabonela,m29040
"Coruña, A",15,30.7,21.7,9,4,Vedra,m15089
Huelva,21,31.7,22.7,9,3,Bonares,m21014
Pontevedra,36,31.9,22.9,9,2,Pontecesures,m36044
Badajoz,6,32.3,23.3,9,4,San Vicente de Alcántara,m6123
Almería,4,32.9,23.9,9,4,Garrucha,m4049
Córdoba,14,33.3,24.3,9,11,Pozoblanco,m14054
Cantabria,39,34.6,25.6,9,10,Reinosa,m39059
Madrid,28,35.2,26.2,9,6,Villalbilla,m28172
"Coruña, A",15,37.8,28.8,9,5,Carral,m15021
Granada,18,38.7,29.7,9,2,Moraleda de Zafayona,m18138
Madrid,28,39.4,30.4,9,3,Fuente el Saz de Jarama,m28059
Barcelona,8,43.1,34.1,9,12,Molins de Rei,m8123
Granada,18,43.9,34.9,9,6,Huétor Vega,m18101
Castellón/Castelló,12,28.3,19.4,8.9,7,Segorbe,m12104
Valencia/Valéncia,46,30.9,22,8.9,6,Sedaví,m46223
Cáceres,10,31,22.1,8.9,5,Moraleja,m10128
Santa Cruz de Tenerife,38,33.5,24.6,8.9,4,Garachico,m38015
Cáceres,10,34.6,25.7,8.9,5,Valencia de Alcántara,m10203
Bizkaia,48,36.9,28,8.9,12,Gernika-Lumo,m48046
Teruel,44,37.7,28.8,8.9,6,Andorra,m44025
Madrid,28,38.4,29.5,8.9,4,Morata de Tajuña,m28091
Jaén,23,38.9,30,8.9,7,Cazorla,m23028
Jaén,23,39.2,30.3,8.9,28,Úbeda,m23092
Toledo,45,39.8,30.9,8.9,4,Ugena,m45176
Bizkaia,48,40.6,31.7,8.9,7,Abanto y Ciérvana-Abanto Zierbena,m48002
"Coruña, A",15,40.9,32,8.9,3,Cariño,m15901
Jaén,23,41.8,32.9,8.9,11,Torre del Campo,m23086
Lleida,25,43.9,35,8.9,4,"Borges Blanques, Les",m25058
"Coruña, A",15,45.7,36.8,8.9,19,Culleredo,m15031
Navarra,31,30.7,21.9,8.8,4,Cintruénigo,m31072
Cantabria,39,31,22.2,8.8,3,Bárcena de Cicero,m39009
León,24,31.9,23.1,8.8,2,Villarejo de Órbigo,m24223
Cádiz,11,34.4,25.6,8.8,7,Olvera,m11024
Jaén,23,35,26.2,8.8,8,Mancha Real,m23058
Huelva,21,36.5,27.7,8.8,3,Calañas,m21017
Madrid,28,38.1,29.3,8.8,8,Villanueva de la Cañada,m28176
Asturias,33,39.9,31.1,8.8,8,Piloña,m33049
Bizkaia,48,40,31.2,8.8,6,Ortuella,m48083
Girona,17,40.9,32.1,8.8,3,Campdevànol,m17036
Salamanca,37,41.9,33.1,8.8,13,Béjar,m37046
Madrid,28,46.6,37.8,8.8,5,Colmenar de Oreja,m28043
Alicante,3,26.8,18.1,8.7,6,Ondara,m3095
Badajoz,6,29.1,20.4,8.7,10,Villafranca de los Barros,m6149
Jaén,23,29.1,20.4,8.7,4,Villatorres,m23903
Ciudad Real,13,29.2,20.5,8.7,4,Piedrabuena,m13063
"Coruña, A",15,30.8,22.1,8.7,5,Miño,m15048
Navarra,31,35.5,26.8,8.7,2,Leitza,m31149
Araba/Álava,1,36.8,28.1,8.7,7,Amurrio,m1002
Girona,17,38,29.3,8.7,3,Tossa de Mar,m17202
Valladolid,47,39.3,30.6,8.7,14,Medina del Campo,m47085
Tarragona,43,41.9,33.2,8.7,2,Alcover,m43005
Girona,17,50.5,41.8,8.7,4,Vilafant,m17221
"Balears, Illes",7,52.1,43.4,8.7,6,Formentera,m7024
Sevilla,41,52.5,43.8,8.7,5,Palomares del Río,m41070
Ciudad Real,13,26.2,17.6,8.6,10,Campo de Criptana,m13028
Córdoba,14,28,19.4,8.6,4,Benamejí,m14010
Asturias,33,29.2,20.6,8.6,4,Salas,m33059
Cantabria,39,29.3,20.7,8.6,3,Ribamontán al Mar,m39061
Navarra,31,31,22.4,8.6,3,Cascante,m31068
Jaén,23,31.2,22.6,8.6,11,Torredonjimeno,m23087
Lugo,27,31.9,23.3,8.6,4,"Fonsagrada, A",m27018
Navarra,31,32,23.4,8.6,3,Peralta/Azkoien,m31202
Bizkaia,48,37.5,28.9,8.6,2,Plentzia,m48077
Barcelona,8,40.4,31.8,8.6,4,Centelles,m8067
Asturias,33,40.4,31.8,8.6,14,San Martín del Rey Aurelio,m33060
Zaragoza,50,44.2,35.6,8.6,2,Ricla,m50225
Asturias,33,44.3,35.7,8.6,8,Gozón,m33025
Lugo,27,24,15.5,8.5,3,Carballedo,m27009
Ciudad Real,13,25.9,17.4,8.5,4,Porzuna,m13065
Navarra,31,30.9,22.4,8.5,7,Tafalla,m31227
Córdoba,14,34.3,25.8,8.5,11,Villanueva de Córdoba,m14069
Gipuzkoa,20,35.6,27.1,8.5,8,Oñati,m20059
Gipuzcoa,20,35.6,27.1,8.5,8,Oñati,m20059
Valladolid,47,36.2,27.7,8.5,2,Renedo de Esgueva,m47133
Pontevedra,36,39.2,30.7,8.5,4,Vilaboa,m36058
Barcelona,8,40.8,32.3,8.5,3,Dosrius,m8075
Huesca,22,41.3,32.8,8.5,3,Tamarite de Litera,m22225
Tarragona,43,41.5,33,8.5,3,Altafulla,m43012
Girona,17,47.9,39.4,8.5,5,Puigcerdà,m17141
Lugo,27,22.9,14.5,8.4,4,Cervo,m27013
Valencia/Valéncia,46,24.9,16.5,8.4,4,Guadassuar,m46139
Granada,18,26.2,17.8,8.4,4,Caniles,m18039
Valencia/Valéncia,46,31.3,22.9,8.4,8,Alginet,m46031
Lugo,27,33.3,24.9,8.4,4,Mondoñedo,m27030
Madrid,28,35.3,26.9,8.4,6,San Agustín del Guadalix,m28129
Santa Cruz de Tenerife,38,37,28.6,8.4,4,San Andrés y Sauces,m38033
Sevilla,41,37.5,29.1,8.4,3,Salteras,m41085
Gipuzkoa,20,37.6,29.2,8.4,13,Lasarte-Oria,m20902
Gipuzcoa,20,37.6,29.2,8.4,13,Lasarte-Oria,m20902
Sevilla,41,40.8,32.4,8.4,3,Aznalcázar,m41012
Granada,18,46.7,38.3,8.4,14,Armilla,m18021
Granada,18,47.9,39.5,8.4,10,"Zubia, La",m18193
Barcelona,8,52.5,44.1,8.4,4,Sant Fost de Campsentelles,m8209
Valencia/Valéncia,46,26.9,18.6,8.3,6,Alcàsser,m46015
Navarra,31,29,20.7,8.3,2,Falces,m31104
Tarragona,43,29.8,21.5,8.3,2,Gandesa,m43064
Albacete,2,33.5,25.2,8.3,2,Yeste,m2086
Bizkaia,48,35,26.7,8.3,2,Zaratamo,m48097
Gipuzkoa,20,36.5,28.2,8.3,2,Aia,m20016
Gipuzcoa,20,36.5,28.2,8.3,2,Aia,m20016
Bizkaia,48,37.7,29.4,8.3,3,Markina-Xemein,m48060
Lleida,25,40.1,31.8,8.3,4,Almacelles,m25019
Valencia/Valéncia,46,24.9,16.7,8.2,5,Foios,m46126
Toledo,45,33.1,24.9,8.2,5,"Puebla de Montalbán, La",m45136
Santa Cruz de Tenerife,38,35.2,27,8.2,7,Tegueste,m38046
Araba/Álava,1,35.5,27.3,8.2,3,Salvatierra/Agurain,m1051
Ourense,32,36.8,28.6,8.2,4,Allariz,m32001
Madrid,28,37.4,29.2,8.2,8,Guadarrama,m28068
Granada,18,42.2,34,8.2,4,Alhendín,m18014
Asturias,33,46.4,38.2,8.2,8,Grado,m33026
Sevilla,41,26.2,18.1,8.1,5,"Coronil, El",m41036
"Palmas, Las",35,27.6,19.5,8.1,6,Valsequillo de Gran Canaria,m35031
Navarra,31,28.8,20.7,8.1,2,Valtierra,m31249
Murcia,30,29,20.9,8.1,9,Ceutí,m30018
Jaén,23,30.7,22.6,8.1,9,Villacarrillo,m23095
Navarra,31,31.5,23.4,8.1,2,Orkoien,m31906
Pontevedra,36,32.2,24.1,8.1,5,Soutomaior,m36053
"Coruña, A",15,32.9,24.8,8.1,4,Touro,m15085
Valencia/Valéncia,46,33,24.9,8.1,5,"Olleria, l'",m46183
Girona,17,37.7,29.6,8.1,3,Llançà,m17092
Santa Cruz de Tenerife,38,38.7,30.6,8.1,5,"Paso, El",m38027
Girona,17,44.6,36.5,8.1,5,Cassà de la Selva,m17044
Santa Cruz de Tenerife,38,44.6,36.5,8.1,2,Puntagorda,m38029
Salamanca,37,47.8,39.7,8.1,2,Terradillos,m37322
"Coruña, A",15,22.4,14.4,8,4,Cerceda,m15024
Badajoz,6,24.7,16.7,8,8,Olivenza,m6095
Jaén,23,27.8,19.8,8,3,Sabiote,m23075
Gipuzkoa,20,40.5,32.5,8,7,Oiartzun,m20063
Gipuzcoa,20,40.5,32.5,8,7,Oiartzun,m20063
Girona,17,40.6,32.6,8,3,Sant Joan les Fonts,m17185
Barcelona,8,42.6,34.6,8,3,Sant Pol de Mar,m8235
Barcelona,8,46.3,38.3,8,4,Polinyà,m8167
Murcia,30,25.3,17.4,7.9,2,Villanueva del Río Segura,m30042
Granada,18,27,19.1,7.9,2,Ugíjar,m18182
Pontevedra,36,31.2,23.3,7.9,6,Valga,m36056
Burgos,9,31.6,23.7,7.9,3,Valle de Mena,m9410
Pontevedra,36,33.3,25.4,7.9,5,Vila de Cruces,m36059
"Balears, Illes",7,36.1,28.2,7.9,5,Artà,m7006
Jaén,23,36.5,28.6,7.9,3,Segura de la Sierra,m23081
"Rioja, La",26,37.1,29.2,7.9,6,Alfaro,m26011
Granada,18,37.8,29.9,7.9,4,Alfacar,m18011
Bizkaia,48,37.9,30,7.9,4,Derio,m48901
Navarra,31,39.8,31.9,7.9,5,Berriozar,m31903
Lleida,25,40.9,33,7.9,5,Solsona,m25207
Barcelona,8,44.9,37,7.9,4,Gironella,m8092
Tarragona,43,49.1,41.2,7.9,5,Cunit,m43051
Ciudad Real,13,26.6,18.8,7.8,7,Almagro,m13013
Pontevedra,36,26.6,18.8,7.8,3,Oia,m36036
Badajoz,6,30.2,22.4,7.8,4,Fuente de Cantos,m6052
"Palmas, Las",35,30.8,23,7.8,16,Gáldar,m35009
Córdoba,14,31.5,23.7,7.8,7,Bujalance,m14012
Madrid,28,32.5,24.7,7.8,3,Cercedilla,m28038
Tarragona,43,33.8,26,7.8,3,"Selva del Camp, La",m43145
Madrid,28,34.1,26.3,7.8,3,Torrelaguna,m28151
Girona,17,34.7,26.9,7.8,3,Arbúcies,m17009
Gipuzkoa,20,37.5,29.7,7.8,6,Zumaia,m20081
Gipuzcoa,20,37.5,29.7,7.8,6,Zumaia,m20081
Sevilla,41,46.3,38.5,7.8,7,Gines,m41047
Girona,17,46.8,39,7.8,3,Hostalric,m17083
Málaga,29,23.4,15.7,7.7,2,Monda,m29073
Murcia,30,25.2,17.5,7.7,12,Bullas,m30012
"Palmas, Las",35,27,19.3,7.7,7,Vega de San Mateo,m35033
Granada,18,28.2,20.5,7.7,4,Iznalloz,m18105
Valencia/Valéncia,46,29.8,22.1,7.7,10,"Eliana, l'",m46116
Asturias,33,35.4,27.7,7.7,5,Cangas de Onís,m33012
Huelva,21,39.2,31.5,7.7,5,Trigueros,m21070
Barcelona,8,44,36.3,7.7,7,Vilanova del Camí,m8302
Barcelona,8,45.7,38,7.7,9,Sant Just Desvern,m8221
Girona,17,48.7,41,7.7,4,Llagostera,m17089
Toledo,45,22.5,14.9,7.6,4,Miguel Esteban,m45101
Valencia/Valéncia,46,26.3,18.7,7.6,8,Canals,m46081
Cádiz,11,31.2,23.6,7.6,6,Benalup-Casas Viejas,m11901
Guadalajara,19,37.4,29.8,7.6,2,Torrejón del Rey,m19280
Asturias,33,39.8,32.2,7.6,7,Navia,m33041
Barcelona,8,40.4,32.8,7.6,7,"Garriga, La",m8088
Pontevedra,36,42.4,34.8,7.6,10,Nigrán,m36035
Sevilla,41,42.7,35.1,7.6,6,Gelves,m41044
Barcelona,8,43.7,36.1,7.6,2,Vilanova del Vallès,m8902
Valencia/Valéncia,46,22.3,14.8,7.5,3,Corbera,m46098
"Coruña, A",15,25.9,18.4,7.5,8,Santa Comba,m15077
Badajoz,6,27.1,19.6,7.5,5,Guareña,m6060
Pontevedra,36,30.1,22.6,7.5,9,Cambados,m36006
Cantabria,39,30.3,22.8,7.5,5,Suances,m39085
Ourense,32,30.6,23.1,7.5,2,Carballeda de Valdeorras,m32017
Girona,17,34.4,26.9,7.5,3,Bescanó,m17020
Palencia,34,34.7,27.2,7.5,6,Aguilar de Campoo,m34004
Badajoz,6,35.7,28.2,7.5,11,Zafra,m6158
Pontevedra,36,36.2,28.7,7.5,6,"Rosal, O",m36048
Lleida,25,41.5,34,7.5,3,Almenar,m25021
Barcelona,8,41.6,34.1,7.5,4,Sant Feliu de Codines,m8210
Lleida,25,41.7,34.2,7.5,9,Balaguer,m25040
"Balears, Illes",7,43.4,35.9,7.5,5,"Castell, Es",m7064
Toledo,45,43.4,35.9,7.5,3,Yeles,m45201
Barcelona,8,46.1,38.6,7.5,14,Pineda de Mar,m8163
Valencia/Valéncia,46,24.4,17,7.4,7,Buñol,m46077
Huelva,21,29.8,22.4,7.4,10,Valverde del Camino,m21072
"Coruña, A",15,31.1,23.7,7.4,7,"Pobra do Caramiñal, A",m15067
Sevilla,41,31.9,24.5,7.4,5,Gerena,m41045
Navarra,31,32.4,25,7.4,6,Ansoáin/Antsoain,m31016
Bizkaia,48,32.8,25.4,7.4,7,Lekeitio,m48057
León,24,33.4,26,7.4,4,"Pola de Gordón, La",m24114
Almería,4,35.6,28.2,7.4,2,Zurgena,m4103
Zaragoza,50,38.2,30.8,7.4,6,Cuarte de Huerva,m50089
Barcelona,8,39.7,32.3,7.4,2,Santa Susanna,m8261
Toledo,45,42.7,35.3,7.4,2,Cedillo del Condado,m45047
Córdoba,14,17.4,10.1,7.3,2,Pedroche,m14051
Granada,18,22.9,15.6,7.3,2,Valle del Zalabí,m18907
Ourense,32,23.9,16.6,7.3,2,"Peroxa, A",m32059
Córdoba,14,26.8,19.5,7.3,3,"Carpio, El",m14018
"Balears, Illes",7,26.9,19.6,7.3,4,Lloseta,m7029
Córdoba,14,27.3,20,7.3,6,"Rambla, La",m14057
Granada,18,28.6,21.3,7.3,5,Dúrcal,m18071
Granada,18,31.4,24.1,7.3,3,Moclín,m18132
Huelva,21,32.8,25.5,7.3,4,Zalamea la Real,m21078
Guadalajara,19,33.4,26.1,7.3,4,Marchamalo,m19171
Toledo,45,35.3,28,7.3,3,Carranque,m45038
"Coruña, A",15,36.4,29.1,7.3,5,Bergondo,m15008
Gipuzkoa,20,37.2,29.9,7.3,6,Urretxu,m20077
Gipuzcoa,20,37.2,29.9,7.3,6,Urretxu,m20077
Madrid,28,38.1,30.8,7.3,3,Campo Real,m28033
Pontevedra,36,38.3,31,7.3,15,Moaña,m36029
Lleida,25,42.9,35.6,7.3,3,Bellpuig,m25050
León,24,43.6,36.3,7.3,6,"Bañeza, La",m24010
Asturias,33,46.8,39.5,7.3,10,Tineo,m33073
Cantabria,39,21.3,14.1,7.2,3,Alfoz de Lloredo,m39001
Lugo,27,22.6,15.4,7.2,3,Antas de Ulla,m27003
Ciudad Real,13,26,18.8,7.2,3,Fuente el Fresno,m13044
Jaén,23,28.7,21.5,7.2,4,"Villares, Los",m23099
Alicante,3,29.2,22,7.2,6,Muro de Alcoy,m3092
Ciudad Real,13,33.4,26.2,7.2,8,Miguelturra,m13056
Jaén,23,33.4,26.2,7.2,5,Valdepeñas de Jaén,m23093
Tarragona,43,34.9,27.7,7.2,4,Riudoms,m43129
Tarragona,43,35.3,28.1,7.2,6,Deltebre,m43901
Asturias,33,37.4,30.2,7.2,6,Pravia,m33051
Huelva,21,44.9,37.7,7.2,6,Nerva,m21052
Barcelona,8,45.9,38.7,7.2,6,Vilassar de Dalt,m8214
Cáceres,10,21.3,14.2,7.1,4,Casar de Cáceres,m10049
Jaén,23,24.7,17.6,7.1,4,Arjonilla,m23007
Murcia,30,28.8,21.7,7.1,5,Blanca,m30011
Ciudad Real,13,29.8,22.7,7.1,7,Malagón,m13052
Madrid,28,30.6,23.5,7.1,4,Soto del Real,m28144
Valencia/Valéncia,46,31.2,24.1,7.1,7,Alberic,m46011
Toledo,45,32.9,25.8,7.1,8,Madridejos,m45087
Bizkaia,48,33.2,26.1,7.1,3,Lemoa,m48055
Granada,18,35.7,28.6,7.1,2,Puebla de Don Fadrique,m18164
Tarragona,43,48.5,41.4,7.1,4,Roquetes,m43133
Badajoz,6,23.4,16.4,7,6,Cabeza del Buey,m6023
"Coruña, A",15,23.4,16.4,7,3,Dodro,m15033
Córdoba,14,23.6,16.6,7,7,Hinojosa del Duque,m14035
Valencia/Valéncia,46,28.6,21.6,7,3,Museros,m46177
Huelva,21,29.2,22.2,7,5,Cortegana,m21025
León,24,31.3,24.3,7,2,Vega de Espinareda,m24196
Badajoz,6,32,25,7,4,Talavera la Real,m6128
Valencia/Valéncia,46,33.9,26.9,7,2,Gilet,m46134
Barcelona,8,34,27,7,2,Cercs,m8268
Navarra,31,34.5,27.5,7,4,Noáin (Valle de Elorz)/Noain (Elortzibar),m31088
Málaga,29,35.6,28.6,7,2,Colmenar,m29043
Ciudad Real,13,35.8,28.8,7,13,"Solana, La",m13079
Barcelona,8,48.6,41.6,7,5,Sant Joan de Vilatorrada,m8218
Albacete,2,20.9,14,6.9,4,Madrigueras,m2045
"Palmas, Las",35,21.4,14.5,6.9,5,Agaete,m35001
Valencia/Valéncia,46,24.4,17.5,6.9,3,Xeraco,m46143
Jaén,23,25.5,18.6,6.9,5,Castillo de Locubín,m23026
Alicante,3,27.1,20.2,6.9,6,Callosa d'En Sarrià,m3048
Cádiz,11,29,22.1,6.9,4,Trebujena,m11037
Teruel,44,29.5,22.6,6.9,3,Calanda,m44051
Bizkaia,48,30.3,23.4,6.9,5,Güeñes,m48045
Santa Cruz de Tenerife,38,30.6,23.7,6.9,2,Tijarafe,m38047
Asturias,33,34.2,27.3,6.9,4,Tapia de Casariego,m33070
Ciudad Real,13,35.6,28.7,6.9,8,Almadén,m13011
Granada,18,46.8,39.9,6.9,5,Monachil,m18134
Almería,4,18.2,11.4,6.8,2,Oria,m4070
Toledo,45,19.1,12.3,6.8,2,Almorox,m45013
Albacete,2,22.5,15.7,6.8,2,"Gineta, La",m2035
Castellón/Castelló,12,22.5,15.7,6.8,5,Betxí,m12021
Valencia/Valéncia,46,26.6,19.8,6.8,4,Turís,m46248
Albacete,2,27.7,20.9,6.8,7,Caudete,m2025
Alicante,3,29.2,22.4,6.8,4,"Pinós, el/Pinoso",m3105
Navarra,31,29.5,22.7,6.8,8,Zizur Mayor/Zizur Nagusia,m31907
Gipuzkoa,20,36.7,29.9,6.8,4,Aretxabaleta,m20013
Gipuzcoa,20,36.7,29.9,6.8,4,Aretxabaleta,m20013
